,Unnamed: 0,location,size,total_sqft,bath,balcony,price,location_encode,size_encode
7929,7929,Kalena Agrahara,3 BHK,1804.0,3.0,2.0,175.0,33,4309
7930,7930,Hoodi,2 BHK,1257.0,2.0,1.0,68.5,88,5199
7931,7931,Sarjapur,1 BHK,650.0,1.0,2.0,19.87,82,538
7932,7932,Whitefield,3 BHK,1850.0,3.0,2.0,150.0,540,4309
7933,7933,Vishwapriya Nagar,4 Bedroom,2800.0,4.0,1.0,200.0,5,826
7934,7934,Vidyaranyapura,2 BHK,945.0,2.0,0.0,40.0,43,5199
7935,7935,Koramangala,2 BHK,1161.0,2.0,1.0,63.85,72,5199
7936,7936,Banashankari Stage V,3 BHK,1630.0,3.0,2.0,51.35,12,4309
7937,7937,Jalahalli,3 BHK,1310.0,2.0,2.0,60.0,52,4309
7938,7938,Lake City,2 BHK,750.0,2.0,1.0,28.0,4,5199
7939,7939,Whitefield,3 Bedroom,1200.0,3.0,1.0,67.77,540,547
7940,7940,Vittal Nagar,2 BHK,1000.0,2.0,1.0,45.0,3,5199
7941,7941,Old Madras Road,4 Bedroom,4000.0,4.0,2.0,225.0,71,826
7942,7942,Nagavara,2 BHK,1315.0,2.0,2.0,70.0,17,5199
7943,7943,Sahakara Nagar,3 BHK,1370.0,2.0,2.0,90.0,39,4309
7944,7944,Ulsoor,5 Bedroom,1200.0,4.0,3.0,150.0,21,297
7945,7945,Bellandur,2 BHK,1465.0,3.0,3.0,90.0,96,5199
7946,7946,JP Nagar,3 BHK,20000.0,3.0,0.0,175.0,72,4309
7947,7947,Electronic City,2 BHK,1128.0,2.0,1.0,64.0,302,5199
7948,7948,Padmanabhanagar,3 BHK,1250.0,2.0,2.0,70.0,28,4309
7949,7949,Hebbal,3 BHK,1645.0,3.0,2.0,117.0,177,4309
7950,7950,Horamavu Agara,3 BHK,1284.0,2.0,2.0,75.0,42,4309
7951,7951,Hebbal,3 BHK,2600.0,3.0,2.0,199.0,177,4309
7952,7952,Kodigehalli,3 BHK,1820.0,3.0,2.0,150.0,11,4309
7953,7953,Haralur Road,3 BHK,1580.0,3.0,1.0,73.0,142,4309
7954,7954,Akshaya Nagar,3 Bedroom,2650.0,3.0,2.0,125.0,62,547
7955,7955,Bannerghatta Road,2 BHK,1215.0,2.0,1.0,68.0,152,5199
7956,7956,Uttarahalli,2 BHK,1075.0,2.0,1.0,40.0,186,5199
7957,7957,R.T. Nagar,3 BHK,1400.0,2.0,3.0,78.0,36,4309
7958,7958,Subramanyapura,3 BHK,1400.0,2.0,1.0,55.0,43,4309
7959,7959,Bisuvanahalli,2 BHK,845.0,2.0,1.0,30.0,51,5199
7960,7960,Hegde Nagar,4 BHK,2600.0,4.0,3.0,40.0,49,591
7961,7961,Sarjapur,4 Bedroom,3508.0,6.0,0.0,385.5,82,826
7962,7962,Richards Town,2 BHK,800.0,2.0,1.0,85.0,7,5199
7963,7963,Panathur,2 BHK,1199.0,2.0,1.0,85.0,51,5199
7964,7964,Gunjur,2 BHK,1175.0,2.0,2.0,43.48,22,5199
7965,7965,Sahakara Nagar,3 Bedroom,2400.0,3.0,0.0,270.0,39,547
7966,7966,Bellandur,3 BHK,1767.0,3.0,2.0,109.0,96,4309
7967,7967,Sarjapur  Road,4 BHK,1800.0,3.0,1.0,90.0,399,591
7968,7968,Talaghattapura,3 BHK,1856.0,3.0,2.0,135.0,40,4309
7969,7969,R.T. Nagar,3 Bedroom,1200.0,3.0,0.0,140.0,36,547
7970,7970,Rajaji Nagar,3 BHK,1613.0,3.0,0.0,150.0,107,4309
7971,7971,Jakkur,4 BHK,6830.0,5.0,0.0,795.0,71,591
7972,7972,Whitefield,2 BHK,1290.0,2.0,0.0,90.0,540,5199
7973,7973,Kasavanhalli,2 BHK,1375.0,2.0,1.0,78.0,80,5199
7974,7974,Bagalur,2 BHK,985.0,2.0,2.0,57.0,5,5199
7975,7975,Jeevan bima nagar,4 Bedroom,1200.0,4.0,1.0,200.0,7,826
7976,7976,Singasandra,2 BHK,1099.0,2.0,1.0,37.5,27,5199
7977,7977,Electronic City,1 BHK,605.0,1.0,0.0,13.31,302,538
7978,7978,1 Immadihalli,11 BHK,6000.0,12.0,0.0,150.0,1,2
7979,7979,RMV Extension Stage 2,7 Bedroom,3600.0,7.0,3.0,160.0,2,83
7980,7980,Marathahalli,2 BHK,1200.0,2.0,1.0,53.0,175,5199
7981,7981,Hulimavu,2 BHK,1000.0,2.0,1.0,45.0,52,5199
7982,7982,Electronic City,3 BHK,1159.0,2.0,3.0,38.0,302,4309
7983,7983,Sarjapur  Road,5 BHK,3692.0,5.0,0.0,340.0,399,59
7984,7984,Devi Nagar,2 Bedroom,600.0,2.0,1.0,80.0,5,329
7985,7985,4th Block Koramangala,4 Bedroom,2400.0,4.0,3.0,600.0,9,826
7986,7986,BTM Layout,3 BHK,1540.0,2.0,2.0,78.0,17,4309
7987,7987,"JP Nagar 7th Phase, ",3 BHK,1503.0,2.0,2.0,93.0,2,4309
7988,7988,Ambedkar Nagar,3 BHK,1850.0,4.0,2.0,120.0,31,4309
7989,7989,Uttarahalli,3 BHK,1580.0,3.0,1.0,60.0,186,4309
7990,7990,Mico Layout,2 BHK,1190.0,2.0,2.0,39.25,12,5199
7991,7991,Sampigehalli,2 Bedroom,1200.0,2.0,1.0,61.0,2,329
7992,7992,HAL 2nd Stage,7 Bedroom,1000.0,7.0,3.0,250.0,11,83
7993,7993,Jakkur,2 BHK,850.0,1.0,1.0,19.9,71,5199
7994,7994,Domlur,3 BHK,2180.0,3.0,2.0,285.0,22,4309
7995,7995,Hennur Bande,3 BHK,2500.0,2.0,1.0,60.0,6,4309
7996,7996,ITPL,3 Bedroom,1200.0,3.0,1.0,56.12,12,547
7997,7997,Kamakshipalya,3 BHK,1500.0,2.0,2.0,52.0,9,4309
7998,7998,Navodaya Nagar,5 Bedroom,1200.0,3.0,2.0,180.0,1,297
7999,7999,Thanisandra,3 BHK,1880.0,3.0,3.0,120.0,234,4309
8000,8000,Padmanabhanagar,2 BHK,1150.0,2.0,2.0,45.0,28,5199
8001,8001,Kasavanhalli,4 Bedroom,4408.0,4.0,2.0,344.0,80,826
8002,8002,Bellandur,2 BHK,924.0,2.0,2.0,35.11,96,5199
8003,8003,Sarjapur  Road,5 BHK,7800.0,6.0,0.0,385.0,399,59
8004,8004,Kumaraswami Layout,6 Bedroom,600.0,6.0,3.0,100.0,30,191
8005,8005,Pattanagere,4 Bedroom,750.0,4.0,1.0,95.0,5,826
8006,8006,Karuna Nagar,3 Bedroom,1962.0,3.0,2.0,175.0,12,547
8007,8007,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,3.0,240.0,24,297
8008,8008,B Narayanapura,3 BHK,1765.0,3.0,2.0,77.27,9,4309
8009,8009,Attibele,2 BHK,1174.0,2.0,1.0,29.35,42,5199
8010,8010,Bannerghatta Road,3 BHK,1894.0,3.0,1.0,115.0,152,4309
8011,8011,Ramamurthy Nagar,4 Bedroom,960.0,2.0,2.0,138.0,73,826
8012,8012,Sector 7 HSR Layout,3 BHK,1760.0,3.0,2.0,142.0,13,4309
8013,8013,Doddanakundi Industrial Area 2,3 BHK,1768.0,3.0,3.0,95.0,6,4309
8014,8014,Kothanur,3 BHK,1790.0,3.0,0.0,97.0,66,4309
8015,8015,Kumara Park,4 Bedroom,3500.0,5.0,1.0,800.0,6,826
8016,8016,Whitefield,2 Bedroom,1200.0,2.0,1.0,45.0,540,329
8017,8017,Kengeri,4 Bedroom,2540.0,4.0,0.0,160.0,73,826
8018,8018,Mahadevpura,2 BHK,1137.0,2.0,1.0,53.4,31,5199
8019,8019,Jakkur,4 BHK,2249.81,788.0,0.0,229.0,71,591
8020,8020,Guni Agrahara,7 Bedroom,1200.0,6.0,0.0,115.0,2,83
8021,8021,Mysore Road,3 BHK,1568.0,2.0,2.0,100.0,50,4309
8022,8022,Devanahalli,4 Bedroom,4900.0,4.0,0.0,393.5,45,826
8023,8023,AECS Layout,2 BHK,1308.0,2.0,1.0,60.0,12,5199
8024,8024,Shankarapuram,4 BHK,3060.0,4.0,2.0,350.0,4,591
8025,8025,Bisuvanahalli,3 BHK,1200.0,2.0,1.0,41.0,51,4309
8026,8026,Shetty Halli,1 BHK,800.0,1.0,2.0,32.0,2,538
8027,8027,Electronic City,1 BHK,530.0,1.0,1.0,13.5,302,538
8028,8028,Bisuvanahalli,3 BHK,873.0,2.0,1.0,40.0,51,4309
8029,8029,AGB Layout,7 Bedroom,3000.0,6.0,3.0,145.0,1,83
8030,8030,2nd Stage Arekere Mico Layout,4 Bedroom,1200.0,4.0,1.0,235.0,3,826
8031,8031,Subramanyapura,2 BHK,958.0,2.0,1.0,33.53,43,5199
8032,8032,Thigalarapalya,3 BHK,2072.0,4.0,2.0,160.0,62,4309
8033,8033,Talaghattapura,3 BHK,2273.0,3.0,3.0,159.0,40,4309
8034,8034,Banashankari Stage VI,3 Bedroom,600.0,3.0,2.0,90.0,16,547
8035,8035,Thanisandra,1 BHK,760.0,1.0,2.0,50.0,234,538
8036,8036,Dommasandra,2 BHK,1090.0,2.0,2.0,43.5,13,5199
8037,8037,Thigalarapalya,3 BHK,2072.0,4.0,2.0,155.0,62,4309
8038,8038,Bellandur,3 BHK,2666.0,3.0,1.0,230.0,96,4309
8039,8039,Sarjapur  Road,3 BHK,1550.0,2.0,1.0,89.0,399,4309
8040,8040,Ramagondanahalli,2 BHK,1251.0,2.0,1.0,50.0,50,5199
8041,8041,Electronic City,2 BHK,1070.0,2.0,1.0,53.0,302,5199
8042,8042,Kalena Agrahara,2 BHK,1200.0,2.0,2.0,45.0,33,5199
8043,8043,CV Raman Nagar,3 BHK,1435.0,2.0,2.0,60.0,43,4309
8044,8044,Bommasandra,3 BHK,1400.0,2.0,3.0,45.0,37,4309
8045,8045,Judicial Layout,4 BHK,2330.0,3.0,2.0,94.71,16,591
8046,8046,Thanisandra,2 BHK,1200.0,2.0,3.0,60.0,234,5199
8047,8047,Panathur,2 BHK,1000.0,2.0,2.0,40.0,51,5199
8048,8048,Bannerghatta Road,3 BHK,1655.0,2.0,2.0,62.89,152,4309
8049,8049,Raja Rajeshwari Nagar,9 Bedroom,3600.0,9.0,3.0,240.0,171,46
8050,8050,Bidrahalli,1 Bedroom,600.0,1.0,1.0,35.0,2,121
8051,8051,Electronics City Phase 1,2 BHK,1175.0,2.0,1.0,50.0,88,5199
8052,8052,Uttarahalli,2 BHK,1155.0,2.0,2.0,40.43,186,5199
8053,8053,Magadi Road,3 Bedroom,1200.0,3.0,2.0,98.0,25,547
8054,8054,Budigere,2 BHK,1149.0,2.0,2.0,65.0,54,5199
8055,8055,Jakkur,3 BHK,1610.0,788.0,0.0,98.485,71,4309
8056,8056,Choodasandra,4 Bedroom,3200.0,4.0,2.0,375.0,26,826
8057,8057,Chinnapanahalli,2 BHK,1010.0,2.0,2.0,55.0,4,5199
8058,8058,Hegde Nagar,3 BHK,1718.0,3.0,2.0,119.0,49,4309
8059,8059,Bilal Nagar,2 BHK,650.0,1.0,1.0,20.0,1,5199
8060,8060,Banashankari,2 BHK,1330.0,2.0,2.0,77.0,75,5199
8061,8061,Hormavu,2 BHK,1200.0,2.0,2.0,68.0,74,5199
8062,8062,Bannerghatta Road,3 BHK,1693.0,3.0,2.0,89.0,152,4309
8063,8063,Koramangala,2 BHK,1249.0,2.0,1.0,165.0,72,5199
8064,8064,Thanisandra,3 BHK,1800.0,4.0,1.0,125.0,234,4309
8065,8065,Margondanahalli,2 Bedroom,900.0,2.0,0.0,55.0,26,329
8066,8066,NGR Layout,2 BHK,1020.0,2.0,1.0,46.0,14,5199
8067,8067,Amruthahalli,3 BHK,1700.0,3.0,2.0,77.0,24,4309
8068,8068,Panathur,1 BHK,661.0,1.0,1.0,40.0,51,538
8069,8069,Bannerghatta Road,2 BHK,1280.0,2.0,2.0,60.16,152,5199
8070,8070,Krishna Nagar,5 Bedroom,1000.0,4.0,2.0,90.0,2,297
8071,8071,Hosur Road,2 BHK,1170.0,2.0,1.0,48.0,47,5199
8072,8072,Thanisandra,1 BHK,933.0,2.0,1.0,58.0,234,538
8073,8073,Sarjapur  Road,2 BHK,1150.0,2.0,0.0,44.0,399,5199
8074,8074,Benson Town,4 BHK,3633.0,6.0,2.0,550.0,15,591
8075,8075,Rajaji Nagar,3 BHK,1380.0,3.0,3.0,130.0,107,4309
8076,8076,Banjara Layout,2 Bedroom,1050.0,2.0,1.0,64.8,11,329
8077,8077,Kanakapura Main Road,2 BHK,1080.0,2.0,1.0,37.8,1,5199
8078,8078,Harlur,2 BHK,1303.0,2.0,1.0,90.0,79,5199
8079,8079,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,2.0,40.54,171,5199
8080,8080,Nagarbhavi,5 Bedroom,2500.0,3.0,2.0,180.0,63,297
8081,8081,Sarjapur  Road,5 Bedroom,1200.0,4.0,1.0,95.0,399,297
8082,8082,Bommanahalli,3 BHK,1250.0,3.0,2.0,41.0,35,4309
8083,8083,Akshaya Nagar,3 BHK,1419.0,2.0,3.0,87.0,62,4309
8084,8084,Banashankari,2 BHK,1200.0,2.0,3.0,49.0,75,5199
8085,8085,7th Phase JP Nagar,2 BHK,1120.0,2.0,2.0,65.0,149,5199
8086,8086,Electronics City Phase 1,1 BHK,755.0,1.0,0.0,45.4,88,538
8087,8087,Electronics City Phase 1,2 BHK,1245.0,2.0,1.0,75.0,88,5199
8088,8088,Palanahalli,4 Bedroom,3978.0,4.0,3.0,428.0,3,826
8089,8089,Channasandra,2 BHK,1093.0,2.0,1.0,34.0,38,5199
8090,8090,Electronic City,2 BHK,1025.0,1.0,1.0,26.63,302,5199
8091,8091,Hebbal,2 BHK,1345.0,2.0,1.0,97.0,177,5199
8092,8092,Suryanagar,2 Bedroom,1500.0,2.0,1.0,45.0,1,329
8093,8093,Vijayanagar,2 BHK,1180.0,2.0,1.0,86.0,42,5199
8094,8094,NGR Layout,2 BHK,1020.0,2.0,1.0,48.45,14,5199
8095,8095,Nanjappa Layout,3 BHK,1800.0,3.0,3.0,85.0,3,4309
8096,8096,Konanakunte,4 BHK,3621.0,4.0,1.0,511.0,13,591
8097,8097,Banagiri Nagar,3 BHK,2008.0,3.0,2.0,170.0,9,4309
8098,8098,Kothannur,3 BHK,1240.0,2.0,2.0,39.85,26,4309
8099,8099,CV Raman Nagar,2 BHK,1020.0,2.0,1.0,55.0,43,5199
8100,8100,2nd Stage Arekere Mico Layout,3 BHK,2095.0,3.0,2.0,142.0,3,4309
8101,8101,Gunjur,3 BHK,1362.0,3.0,2.0,62.63,22,4309
8102,8102,Yelahanka,1 BHK,694.0,1.0,0.0,30.84,213,538
8103,8103,Vittasandra,2 BHK,1404.0,2.0,2.0,70.0,43,5199
8104,8104,Electronic City Phase II,3 BHK,1192.0,2.0,3.0,47.0,132,4309
8105,8105,Wilson Garden,8 Bedroom,1850.0,12.0,0.0,300.0,7,84
8106,8106,Mahalakshmi Layout,4 Bedroom,1050.0,1.0,0.0,35.0,13,826
8107,8107,Vittasandra,2 BHK,1259.0,2.0,1.0,67.48,43,5199
8108,8108,Kengeri,2 BHK,1000.0,2.0,2.0,34.0,73,5199
8109,8109,Rachenahalli,2 BHK,985.0,2.0,1.0,49.97,56,5199
8110,8110,Indira Nagar,1 BHK,850.0,1.0,2.0,60.0,44,538
8111,8111,Uttarahalli,3 BHK,1650.0,2.0,1.0,50.0,186,4309
8112,8112,Rajaji Nagar,5 Bedroom,2400.0,3.0,1.0,320.0,107,297
8113,8113,Sarjapur  Road,3 BHK,1900.0,4.0,1.0,180.0,399,4309
8114,8114,Ambedkar Nagar,2 BHK,1367.0,2.0,2.0,86.0,31,5199
8115,8115,Rajaji Nagar,3 BHK,1210.0,2.0,2.0,81.0,107,4309
8116,8116,Duvasapalya,2 BHK,1190.0,2.0,1.0,48.6,1,5199
8117,8117,Sarjapur,2 BHK,1175.0,2.0,2.0,42.0,82,5199
8118,8118,R.T. Nagar,4 BHK,2800.0,4.0,0.0,400.0,36,591
8119,8119,Whitefield,2 BHK,1140.0,2.0,2.0,40.0,540,5199
8120,8120,Hoskote,2 BHK,1095.0,2.0,2.0,33.6,22,5199
8121,8121,Attibele,1 BHK,782.0,1.0,0.0,19.55,42,538
8122,8122,Gubbalala,3 BHK,1435.0,2.0,2.0,80.0,26,4309
8123,8123,Choodasandra,2 BHK,725.0,2.0,2.0,36.0,26,5199
8124,8124,BCMC Layout,3 BHK,1600.0,2.0,2.0,88.0,2,4309
8125,8125,9th Phase JP Nagar,5 Bedroom,1200.0,5.0,0.0,160.0,43,297
8126,8126,Hosakerehalli,4 BHK,3205.0,4.0,2.0,300.0,36,591
8127,8127,Vishwapriya Layout,4 Bedroom,720.0,3.0,1.0,95.0,12,826
8128,8128,Nehru Nagar,3 BHK,1674.0,3.0,0.0,90.0,11,4309
8129,8129,Jnanabharathi Layout,4 Bedroom,860.0,4.0,2.0,125.0,4,826
8130,8130,Haralur Road,2 BHK,1243.0,2.0,2.0,46.0,142,5199
8131,8131,Kanakpura Road,3 BHK,1703.0,3.0,2.0,130.0,273,4309
8132,8132,Padmanabhanagar,3 BHK,1350.0,3.0,1.0,71.55,28,4309
8133,8133,Horamavu Agara,2 BHK,1145.0,2.0,1.0,41.21,42,5199
8134,8134,Whitefield,2 BHK,1216.0,2.0,1.0,75.0,540,5199
8135,8135,7th Phase JP Nagar,2 BHK,1100.0,3.0,1.0,60.0,149,5199
8136,8136,Sarjapur  Road,4 BHK,2425.0,5.0,1.0,201.0,399,591
8137,8137,Kothanur,4 Bedroom,2700.0,4.0,2.0,175.0,66,826
8138,8138,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,2.0,40.54,171,5199
8139,8139,Kanakpura Road,3 BHK,1600.0,3.0,3.0,90.0,273,4309
8140,8140,Banashankari Stage V,3 BHK,1510.0,3.0,3.0,47.57,12,4309
8141,8141,Hosakerehalli,4 BHK,3033.0,4.0,1.0,326.0,36,591
8142,8142,Pai Layout,2 Bedroom,780.0,2.0,1.0,72.0,19,329
8143,8143,Haralur Road,2 BHK,1194.0,2.0,2.0,47.0,142,5199
8144,8144,Banashankari Stage II,2 BHK,1250.0,2.0,2.0,110.0,16,5199
8145,8145,Sarjapur  Road,5 Bedroom,1480.0,4.0,1.0,169.0,399,297
8146,8146,Horamavu Agara,4 Bedroom,1250.0,4.0,1.0,100.0,42,826
8147,8147,Udaya Nagar,4 Bedroom,1350.0,4.0,2.0,160.0,4,826
8148,8148,Laggere,1 Bedroom,620.0,2.0,0.0,48.0,12,121
8149,8149,Raja Rajeshwari Nagar,3 BHK,1630.0,3.0,2.0,60.65,171,4309
8150,8150,Hennur Road,2 BHK,1020.0,2.0,0.0,45.0,152,5199
8151,8151,Hosakerehalli,3 BHK,1410.0,2.0,2.0,53.58,36,4309
8152,8152,Bhoganhalli,2 BHK,1181.7,2.0,1.0,100.0,49,5199
8153,8153,9th Block Jayanagar,9 Bedroom,1200.0,8.0,3.0,270.0,5,46
8154,8154,Sarjapur  Road,3 BHK,1691.0,3.0,2.0,113.0,399,4309
8155,8155,KR Puram,4 Bedroom,1200.0,4.0,0.0,83.0,91,826
8156,8156,Banaswadi,2 BHK,1200.0,2.0,3.0,60.0,16,5199
8157,8157,Old Airport Road,2 BHK,1050.0,2.0,2.0,50.0,33,5199
8158,8158,Kathriguppe,3 BHK,1300.0,3.0,2.0,77.99,22,4309
8159,8159,Whitefield,2 BHK,1356.0,2.0,1.0,94.84,540,5199
8160,8160,Whitefield,2 BHK,1338.0,2.0,1.0,103.0,540,5199
8161,8161,Kengeri Satellite Town Stage II,1 BHK,500.0,1.0,1.0,20.0,1,538
8162,8162,Vasantha Vallabha Nagar,3 BHK,1280.0,2.0,1.0,100.0,5,4309
8163,8163,Raja Rajeshwari Nagar,3 BHK,1531.0,3.0,3.0,51.77,171,4309
8164,8164,Church Street,4 BHK,11000.0,4.0,1.0,1600.0,2,591
8165,8165,Anekal,2 BHK,620.0,1.0,1.0,23.5,36,5199
8166,8166,8th Phase JP Nagar,3 BHK,1605.0,2.0,2.0,65.0,57,4309
8167,8167,Thanisandra,3 BHK,1917.0,3.0,2.0,110.0,234,4309
8168,8168,Nagarbhavi,4 Bedroom,1200.0,3.0,1.0,340.0,63,826
8169,8169,Srinivas Colony,3 BHK,2750.0,3.0,2.0,943.0,2,4309
8170,8170,Sarjapur  Road,3 BHK,1400.0,3.0,2.0,55.0,399,4309
8171,8171,Thubarahalli,3 BHK,2625.0,3.0,3.0,175.0,22,4309
8172,8172,Sahakara Nagar,2 BHK,1100.0,2.0,1.0,55.0,39,5199
8173,8173,Hennur Road,3 BHK,2041.0,3.0,3.0,128.0,152,4309
8174,8174,Sarjapur  Road,3 BHK,2070.0,4.0,2.0,160.0,399,4309
8175,8175,Hebbal,3 BHK,1110.0,3.0,3.0,59.0,177,4309
8176,8176,Uday Nagar,3 BHK,1650.0,3.0,1.0,110.0,2,4309
8177,8177,Ambedkar Nagar,4 Bedroom,3565.0,4.0,3.0,255.0,31,826
8178,8178,Varthur Road,3 BHK,1033.0,2.0,2.0,30.47,15,4309
8179,8179,HSR Layout,2 BHK,1142.0,2.0,2.0,65.0,53,5199
8180,8180,Mathikere,3 BHK,1500.0,2.0,2.0,75.0,9,4309
8181,8181,Electronic City Phase II,3 BHK,1502.0,3.0,3.0,50.0,132,4309
8182,8182,Shree Ananth Nagar Layout,3 BHK,1176.0,2.0,1.0,45.0,6,4309
8183,8183,Hosa Road,2 BHK,1063.0,2.0,1.0,32.8,72,5199
8184,8184,Kammanahalli,2 BHK,1100.0,2.0,1.0,60.0,17,5199
8185,8185,Kamakshipalya,2 Bedroom,1044.0,2.0,2.0,85.0,9,329
8186,8186,Sarjapur  Road,3 Bedroom,5400.0,3.0,2.0,700.0,399,547
8187,8187,6th Phase JP Nagar,2 BHK,1216.0,2.0,2.0,60.0,23,5199
8188,8188,Suddaguntepalya,3 BHK,1425.0,3.0,2.0,55.0,4,4309
8189,8189,Hongasandra,8 Bedroom,1200.0,8.0,2.0,150.0,8,84
8190,8190,Hosur Road,2 BHK,1345.0,2.0,2.0,108.0,47,5199
8191,8191,Marathahalli,2 BHK,1248.0,2.0,1.0,130.0,175,5199
8192,8192,Chaitanya Ananya,4 Bedroom,1830.0,4.0,2.0,325.0,1,826
8193,8193,Shankarapuram,2 BHK,900.0,1.0,0.0,130.0,4,5199
8194,8194,Bellandur,4 Bedroom,3600.0,4.0,0.0,245.0,96,826
8195,8195,Uttarahalli,2 BHK,1025.0,2.0,1.0,35.88,186,5199
8196,8196,Nagashetty Halli,2 Bedroom,840.0,1.0,1.0,99.0,5,329
8197,8197,Lakshminarayana Pura,3 BHK,3050.0,2.0,0.0,90.0,36,4309
8198,8198,Kadubeesanahalli,3 BHK,1424.0,2.0,2.0,75.0,13,4309
8199,8199,EPIP Zone,3 BHK,2500.0,3.0,1.0,268.0,23,4309
8200,8200,ISRO Layout,6 Bedroom,1200.0,6.0,0.0,230.0,13,191
8201,8201,Byrasandra Extension,2 BHK,1285.0,2.0,2.0,45.0,1,5199
8202,8202,Babusapalaya,2 BHK,1450.0,2.0,1.0,55.99,25,5199
8203,8203,Raja Rajeshwari Nagar,2 BHK,1160.0,2.0,1.0,70.0,171,5199
8204,8204,Yelahanka New Town,3 Bedroom,2700.0,3.0,0.0,350.0,41,547
8205,8205,Gattahalli,3 Bedroom,2000.0,2.0,2.0,95.0,3,547
8206,8206,Uttarahalli,2 BHK,1125.0,2.0,1.0,47.65,186,5199
8207,8207,Old Madras Road,4 Bedroom,3900.0,4.0,2.0,175.0,71,826
8208,8208,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,1.0,38.37,171,5199
8209,8209,Arekere,2 BHK,1240.0,2.0,2.0,60.0,17,5199
8210,8210,Devanahalli,3 BHK,1466.0,3.0,3.0,77.59,45,4309
8211,8211,Outer Ring Road East,4 BHK,3870.0,4.0,2.0,411.0,8,591
8212,8212,Ramagondanahalli,3 BHK,1610.0,2.0,2.0,115.0,50,4309
8213,8213,Sarjapur  Road,3 BHK,1220.0,3.0,2.0,56.0,399,4309
8214,8214,Kaggadasapura,2 BHK,1225.0,2.0,2.0,48.0,64,5199
8215,8215,Akshaya Nagar,2 BHK,1300.0,2.0,1.0,54.0,62,5199
8216,8216,Thanisandra,3 BHK,1996.0,4.0,1.0,123.0,234,4309
8217,8217,Mallathahalli,3 BHK,1320.0,2.0,2.0,55.0,5,4309
8218,8218,Rajaji Nagar,3 BHK,1800.0,3.0,2.0,240.0,107,4309
8219,8219,Richmond Town,3 BHK,1835.0,3.0,3.0,175.0,9,4309
8220,8220,Sarjapur  Road,3 BHK,1435.0,3.0,2.0,90.0,399,4309
8221,8221,Whitefield,3 BHK,4097.0,3.0,0.0,400.0,540,4309
8222,8222,Rayasandra,3 BHK,1601.0,3.0,3.0,70.0,22,4309
8223,8223,Kadubeesanahalli,2 BHK,1257.0,2.0,2.0,93.0,13,5199
8224,8224,Iblur Village,4 BHK,3596.0,5.0,1.0,260.0,25,591
8225,8225,Kasavanhalli,2 BHK,1309.0,2.0,2.0,95.0,80,5199
8226,8226,Yeshwanthpur,2 Bedroom,1362.0,2.0,0.0,100.0,85,329
8227,8227,Whitefield,2 BHK,1115.0,2.0,1.0,55.0,540,5199
8228,8228,Whitefield,3 BHK,1870.0,3.0,2.0,90.0,540,4309
8229,8229,manyata park,2 BHK,1322.0,2.0,1.0,61.99,2,5199
8230,8230,Telecom Layout,3 BHK,1450.0,2.0,1.0,65.0,3,4309
8231,8231,Banashankari,2 BHK,1185.0,2.0,2.0,67.0,75,5199
8232,8232,7th Phase JP Nagar,3 BHK,1790.0,3.0,3.0,120.0,149,4309
8233,8233,Whitefield,3 Bedroom,3450.0,4.0,2.0,208.0,540,547
8234,8234,Rachenahalli,2 BHK,1050.0,2.0,2.0,52.5,56,5199
8235,8235,Budigere,1 BHK,664.0,1.0,0.0,27.375,54,538
8236,8236,Sarjapur  Road,4 Bedroom,5400.0,4.0,2.0,750.0,399,826
8237,8237,Devanahalli,1 BHK,775.0,1.0,0.0,39.0,45,538
8238,8238,Hoodi,2 BHK,1000.0,2.0,2.0,48.0,88,5199
8239,8239,Thanisandra,2 BHK,1183.0,2.0,1.0,77.25,234,5199
8240,8240,Binny Pete,3 BHK,1282.0,3.0,2.0,178.0,21,4309
8241,8241,Alur,1 BHK,425.0,1.0,1.0,15.0,3,538
8242,8242,Nelamangala,2 BHK,820.0,2.0,2.0,30.0,8,5199
8243,8243,Richmond Town,4 BHK,2230.0,4.0,0.0,792.0,9,591
8244,8244,Hebbal,2 BHK,1200.0,2.0,2.0,52.0,177,5199
8245,8245,Ramagondanahalli,2 BHK,1151.0,2.0,2.0,43.6,50,5199
8246,8246,Hulimavu,3 BHK,1320.0,2.0,2.0,59.0,52,4309
8247,8247,Bikasipura,3 BHK,1450.0,3.0,2.0,68.0,4,4309
8248,8248,Poorna Pragna Layout,3 BHK,1270.0,2.0,3.0,50.79,20,4309
8249,8249,Hegde Nagar,3 BHK,1847.0,3.0,2.0,123.0,49,4309
8250,8250,Devanahalli,1 BHK,1020.0,2.0,1.0,49.87,45,538
8251,8251,Somasundara Palya,3 BHK,1650.0,3.0,0.0,95.0,28,4309
8252,8252,Richmond Town,4 BHK,2380.0,4.0,3.0,242.0,9,591
8253,8253,Electronic City,3 BHK,2400.0,2.0,0.0,78.0,302,4309
8254,8254,Begur Road,2 BHK,1160.0,2.0,2.0,44.0,84,5199
8255,8255,Haralur Road,4 BHK,2805.0,4.0,3.0,154.0,142,591
8256,8256,Mysore Road,3 BHK,1360.0,3.0,0.0,47.6,50,4309
8257,8257,Brookefield,2 BHK,1089.0,2.0,1.0,49.0,47,5199
